1155722	3932137
1155944	3568596
1155954	5617999
1156355	6788771
1156394	62885792
1156395	2524199
1156431	1992567
1156618	3087069
1156935	5085061
1156985	4092893
1156986	1727973
1157490	4874793
1157498	6801932
1157608	40045822
115783	3571247
1157986	2503376
1157987	2317897
1158289	1860497
115852	2612768
1158604	3060724
1158606	2572706
1158607	5490614
1158608	3580916
1158609	3601841
1158610	3931286
1158612	3559587
1158993	3395587
1158996	2799568
1159016	2977689
1159017	2206361
1159213	2051154
1159327	1760810
1159491	4473761
1159554	4628405
1159556	37158136
1159613	4364114
1159752	2720315
1159753	2310425
115979	4691494
1160	4904228
1160091	1891581
1160095	2444868
1160497	27993362
1160718	7901452
1160784	112590
116085	3599035
1160895	2454023
1161099	2284440
1161202	4309205
1161401	3323095
116188	9335698
1161919	3930655
1162633	1659381
1162668	2559538
1162670	5509143
1162717	1460484
1162966	3391135
1162967	3494536
1162968	3290533
1162970	2840896
1162980	5014206
1163398	5656185
1163407	3910579
1163408	3879600
1163617	3217213
1163730	1319206
1163745	1847790
1163748	3989480
1164594	5580237
1164595	3322056
1165090	3113111
1165094	3243759
1165507	2680931
1165689	7063626
1165852	2948345
116598	1656288
1166018	6937263
116603	51861001
1166073	4590703
1166078	4679251
1166257	4521864
1166323	3973510
1166337	4060565
1166340	3847972
1166478	5650892
1166482	5427463
1166683	6986622
1166948	3786651
1166950	7738984
1167006	4023512
116718	7316152
1167516	32434693
1167628	3371034
1167637	2981404
1168034	5073141
1168035	4779684
1168039	4644534
1168067	2452457
1168082	4505139
1168171	4408260
1168289	4982627
116849	3276823
1168544	32905402
1168729	4604445
1168730	4577250
1169025	8281466
1169205	3296863
1169293	2870381
116970	37810639
1169913	3075563
117008	9088557
1170224	2398524
1170318	2526138
1170456	3235616
1170767	32422668
1171543	2935909
117157	6403669
1171596	3868727
117187	53753
1172190	2302023
1172194	5193926
1172368	3605078
1172562	2101402
1172565	3859707
1172567	7783599
1172614	9652120
1172615	7327034
1172618	7397193
1172621	3643329
1172626	3668441
1173020	6761765
1173022	5620407
1173027	7966510
1173029	5323600
1173082	3980379
1173085	6918865
1173101	3673651
1173107	4505022
1173111	3808945
1173502	1941091
1173582	3631090
1173583	7552305
1173584	3413458
1173585	3822604
1173586	4237767
1173614	4233378
1173618	4044746
1173995	3134647
1174501	6740451
1174673	50927171
1174677	53569587
117506	2735974
1175296	2620233
1175313	1268758
1175486	4970507
1175631	5043228
117567	6713618
117606	4383943
1176127	32818685
1176176	4636856
1176177	5409070
1176198	5802668
1176239	3914697
1176240	3724647
1176243	3686518
1176249	4463991
1176255	3358344
1176257	4668208
1176259	4321177
1176492	6820727
1176532	3465871
1176533	2917404
1176535	4516702
1176536	3118872
1176537	5226926
1176539	3041979
1176587	5627734
